analysis_id,experiment_id,block_size_cells,nominal_scale,fold_id,large_block_id,test_rows,test_positives
bb909a2c9bff1b7b76c95fa6fd36144d54bfd532883d305238bebd8c97915d3a,manavgat_2021,10,approximately_5_km,3,b10_r7_c3,79,0
bb909a2c9bff1b7b76c95fa6fd36144d54bfd532883d305238bebd8c97915d3a,manavgat_2021,10,approximately_5_km,3,b10_r7_c4,89,0
bb909a2c9bff1b7b76c95fa6fd36144d54bfd532883d305238bebd8c97915d3a,manavgat_2021,10,approximately_5_km,3,b10_r7_c5,100,0
bb909a2c9bff1b7b76c95fa6fd36144d54bfd532883d305238bebd8c97915d3a,manavgat_2021,10,approximately_5_km,3,b10_r8_c15,100,0
bb909a2c9bff1b7b76c95fa6fd36144d54bfd532883d305238bebd8c97915d3a,manavgat_2021,10,approximately_5_km,3,b10_r8_c6,100,82
bb909a2c9bff1b7b76c95fa6fd36144d54bfd532883d305238bebd8c97915d3a,manavgat_2021,10,approximately_5_km,3,b10_r8_c7,99,99
bb909a2c9bff1b7b76c95fa6fd36144d54bfd532883d305238bebd8c97915d3a,manavgat_2021,10,approximately_5_km,3,b10_r8_c9,100,100
bb909a2c9bff1b7b76c95fa6fd36144d54bfd532883d305238bebd8c97915d3a,manavgat_2021,10,approximately_5_km,3,b10_r9_c0,36,0
bb909a2c9bff1b7b76c95fa6fd36144d54bfd532883d305238bebd8c97915d3a,manavgat_2021,10,approximately_5_km,3,b10_r9_c15,100,0
bb909a2c9bff1b7b76c95fa6fd36144d54bfd532883d305238bebd8c97915d3a,manavgat_2021,10,approximately_5_km,4,b10_r0_c15,99,0
bb909a2c9bff1b7b76c95fa6fd36144d54bfd532883d305238bebd8c97915d3a,manavgat_2021,10,approximately_5_km,4,b10_r0_c17,50,0
bb909a2c9bff1b7b76c95fa6fd36144d54bfd532883d305238bebd8c97915d3a,manavgat_2021,10,approximately_5_km,4,b10_r0_c3,84,0
bb909a2c9bff1b7b76c95fa6fd36144d54bfd532883d305238bebd8c97915d3a,manavgat_2021,10,approximately_5_km,4,b10_r0_c5,100,0
bb909a2c9bff1b7b76c95fa6fd36144d54bfd532883d305238bebd8c97915d3a,manavgat_2021,10,approximately_5_km,4,b10_r10_c1,60,0
bb909a2c9bff1b7b76c95fa6fd36144d54bfd532883d305238bebd8c97915d3a,manavgat_2021,10,approximately_5_km,4,b10_r10_c13,100,97
bb909a2c9bff1b7b76c95fa6fd36144d54bfd532883d305238bebd8c97915d3a,manavgat_2021,10,approximately_5_km,4,b10_r10_c4,80,0
bb909a2c9bff1b7b76c95fa6fd36144d54bfd532883d305238bebd8c97915d3a,manavgat_2021,10,approximately_5_km,4,b10_r10_c9,100,100
bb909a2c9bff1b7b76c95fa6fd36144d54bfd532883d305238bebd8c97915d3a,manavgat_2021,10,approximately_5_km,4,b10_r11_c1,12,0
bb909a2c9bff1b7b76c95fa6fd36144d54bfd532883d305238bebd8c97915d3a,manavgat_2021,10,approximately_5_km,4,b10_r11_c12,100,46
bb909a2c9bff1b7b76c95fa6fd36144d54bfd532883d305238bebd8c97915d3a,manavgat_2021,10,approximately_5_km,4,b10_r11_c6,36,0
bb909a2c9bff1b7b76c95fa6fd36144d54bfd532883d305238bebd8c97915d3a,manavgat_2021,10,approximately_5_km,4,b10_r12_c11,99,77
bb909a2c9bff1b7b76c95fa6fd36144d54bfd532883d305238bebd8c97915d3a,manavgat_2021,10,approximately_5_km,4,b10_r12_c14,100,0
bb909a2c9bff1b7b76c95fa6fd36144d54bfd532883d305238bebd8c97915d3a,manavgat_2021,10,approximately_5_km,4,b10_r12_c16,100,0
bb909a2c9bff1b7b76c95fa6fd36144d54bfd532883d305238bebd8c97915d3a,manavgat_2021,10,approximately_5_km,4,b10_r12_c7,17,0
bb909a2c9bff1b7b76c95fa6fd36144d54bfd532883d305238bebd8c97915d3a,manavgat_2021,10,approximately_5_km,4,b10_r13_c10,20,0
bb909a2c9bff1b7b76c95fa6fd36144d54bfd532883d305238bebd8c97915d3a,manavgat_2021,10,approximately_5_km,4,b10_r13_c15,80,0
bb909a2c9bff1b7b76c95fa6fd36144d54bfd532883d305238bebd8c97915d3a,manavgat_2021,10,approximately_5_km,4,b10_r1_c14,100,0
bb909a2c9bff1b7b76c95fa6fd36144d54bfd532883d305238bebd8c97915d3a,manavgat_2021,10,approximately_5_km,4,b10_r1_c8,79,0
bb909a2c9bff1b7b76c95fa6fd36144d54bfd532883d305238bebd8c97915d3a,manavgat_2021,10,approximately_5_km,4,b10_r2_c13,100,0
bb909a2c9bff1b7b76c95fa6fd36144d54bfd532883d305238bebd8c97915d3a,manavgat_2021,10,approximately_5_km,4,b10_r2_c14,100,0
bb909a2c9bff1b7b76c95fa6fd36144d54bfd532883d305238bebd8c97915d3a,manavgat_2021,10,approximately_5_km,4,b10_r2_c16,100,0
bb909a2c9bff1b7b76c95fa6fd36144d54bfd532883d305238bebd8c97915d3a,manavgat_2021,10,approximately_5_km,4,b10_r2_c4,100,0
bb909a2c9bff1b7b76c95fa6fd36144d54bfd532883d305238bebd8c97915d3a,manavgat_2021,10,approximately_5_km,4,b10_r2_c5,100,0
bb909a2c9bff1b7b76c95fa6fd36144d54bfd532883d305238bebd8c97915d3a,manavgat_2021,10,approximately_5_km,4,b10_r3_c6,72,0
bb909a2c9bff1b7b76c95fa6fd36144d54bfd532883d305238bebd8c97915d3a,manavgat_2021,10,approximately_5_km,4,b10_r3_c7,95,0
bb909a2c9bff1b7b76c95fa6fd36144d54bfd532883d305238bebd8c97915d3a,manavgat_2021,10,approximately_5_km,4,b10_r3_c8,97,0
bb909a2c9bff1b7b76c95fa6fd36144d54bfd532883d305238bebd8c97915d3a,manavgat_2021,10,approximately_5_km,4,b10_r4_c0,88,0
bb909a2c9bff1b7b76c95fa6fd36144d54bfd532883d305238bebd8c97915d3a,manavgat_2021,10,approximately_5_km,4,b10_r4_c11,100,0
bb909a2c9bff1b7b76c95fa6fd36144d54bfd532883d305238bebd8c97915d3a,manavgat_2021,10,approximately_5_km,4,b10_r4_c16,100,0
bb909a2c9bff1b7b76c95fa6fd36144d54bfd532883d305238bebd8c97915d3a,manavgat_2021,10,approximately_5_km,4,b10_r4_c3,95,0
bb909a2c9bff1b7b76c95fa6fd36144d54bfd532883d305238bebd8c97915d3a,manavgat_2021,10,approximately_5_km,4,b10_r4_c4,100,0
bb909a2c9bff1b7b76c95fa6fd36144d54bfd532883d305238bebd8c97915d3a,manavgat_2021,10,approximately_5_km,4,b10_r4_c7,100,0
bb909a2c9bff1b7b76c95fa6fd36144d54bfd532883d305238bebd8c97915d3a,manavgat_2021,10,approximately_5_km,4,b10_r5_c11,99,0
bb909a2c9bff1b7b76c95fa6fd36144d54bfd532883d305238bebd8c97915d3a,manavgat_2021,10,approximately_5_km,4,b10_r5_c14,100,0
bb909a2c9bff1b7b76c95fa6fd36144d54bfd532883d305238bebd8c97915d3a,manavgat_2021,10,approximately_5_km,4,b10_r5_c3,100,0
bb909a2c9bff1b7b76c95fa6fd36144d54bfd532883d305238bebd8c97915d3a,manavgat_2021,10,approximately_5_km,4,b10_r5_c7,98,0
bb909a2c9bff1b7b76c95fa6fd36144d54bfd532883d305238bebd8c97915d3a,manavgat_2021,10,approximately_5_km,4,b10_r6_c17,50,0
bb909a2c9bff1b7b76c95fa6fd36144d54bfd532883d305238bebd8c97915d3a,manavgat_2021,10,approximately_5_km,4,b10_r7_c1,90,0
bb909a2c9bff1b7b76c95fa6fd36144d54bfd532883d305238bebd8c97915d3a,manavgat_2021,10,approximately_5_km,4,b10_r7_c12,100,0
bb909a2c9bff1b7b76c95fa6fd36144d54bfd532883d305238bebd8c97915d3a,manavgat_2021,10,approximately_5_km,4,b10_r7_c15,94,0
bb909a2c9bff1b7b76c95fa6fd36144d54bfd532883d305238bebd8c97915d3a,manavgat_2021,10,approximately_5_km,4,b10_r7_c17,49,0
bb909a2c9bff1b7b76c95fa6fd36144d54bfd532883d305238bebd8c97915d3a,manavgat_2021,10,approximately_5_km,4,b10_r7_c9,100,99
bb909a2c9bff1b7b76c95fa6fd36144d54bfd532883d305238bebd8c97915d3a,manavgat_2021,10,approximately_5_km,4,b10_r8_c14,100,0
bb909a2c9bff1b7b76c95fa6fd36144d54bfd532883d305238bebd8c97915d3a,manavgat_2021,10,approximately_5_km,4,b10_r9_c10,86,85
bb909a2c9bff1b7b76c95fa6fd36144d54bfd532883d305238bebd8c97915d3a,manavgat_2021,10,approximately_5_km,4,b10_r9_c12,100,73
bb909a2c9bff1b7b76c95fa6fd36144d54bfd532883d305238bebd8c97915d3a,manavgat_2021,10,approximately_5_km,4,b10_r9_c14,100,0
bb909a2c9bff1b7b76c95fa6fd36144d54bfd532883d305238bebd8c97915d3a,manavgat_2021,10,approximately_5_km,4,b10_r9_c17,50,0
